sender,receiver,amount,timestamp,location,type,hour,location_encoded,type_encoded,anomaly,ml_flag
user_14,user_11,143246.12,2026-02-15 21:38:46.195384,Lagos,withdrawal,21,3,2,1,NORMAL
user_45,user_31,96827.24,2026-01-29 06:21:46.195384,Kano,transfer,6,2,1,1,NORMAL
user_22,user_63,13170.57,2026-02-25 15:14:46.195384,Kano,transfer,15,2,1,1,NORMAL
user_3,user_49,53845.21,2026-03-24 21:47:46.195384,Lagos,transfer,21,3,1,1,NORMAL
user_13,user_69,28276.08,2026-03-19 09:25:46.195384,Ibadan,deposit,9,1,0,1,NORMAL
user_4,user_55,136930.11,2026-03-01 06:34:46.195384,Abuja,withdrawal,6,0,2,1,NORMAL
user_16,user_11,44181.87,2026-02-14 08:56:46.195384,Port Harcourt,deposit,8,4,0,1,NORMAL
user_4,user_31,120751.7,2026-03-25 11:05:46.200381,Kano,transfer,11,2,1,1,NORMAL
user_28,user_41,586651.69,2026-01-23 05:45:46.200381,Ibadan,transfer,5,1,1,1,NORMAL
user_3,user_27,23590.75,2026-01-17 09:04:46.200381,Kano,withdrawal,9,2,2,1,NORMAL
user_8,user_68,195926.9,2026-02-25 22:02:46.200381,Lagos,transfer,22,3,1,1,NORMAL
user_27,user_1,7345.44,2026-02-05 04:02:46.200381,Lagos,transfer,4,3,1,1,NORMAL
user_28,user_30,174951.35,2026-01-22 07:38:46.200381,Ibadan,transfer,7,1,1,1,NORMAL
user_49,user_53,134604.34,2026-03-21 20:53:46.200381,Kano,deposit,20,2,0,1,NORMAL
user_42,user_59,90684.15,2026-03-13 02:15:46.200381,Ibadan,withdrawal,2,1,2,1,NORMAL
user_32,user_31,34068.41,2026-01-18 01:05:46.200381,Ibadan,deposit,1,1,0,1,NORMAL
user_2,user_13,88487.54,2026-02-20 01:48:46.200381,Ibadan,transfer,1,1,1,1,NORMAL
user_32,user_68,47287.61,2026-02-02 22:52:46.200381,Ibadan,transfer,22,1,1,1,NORMAL
user_39,user_30,154799.08,2026-02-01 13:52:46.200381,Ibadan,transfer,13,1,1,1,NORMAL
user_49,user_67,87045.41,2026-03-12 01:11:46.200381,Port Harcourt,deposit,1,4,0,1,NORMAL
user_8,user_35,129932.06,2026-02-12 13:37:46.200381,Port Harcourt,deposit,13,4,0,1,NORMAL
user_16,user_47,56469.8,2026-02-02 17:20:46.200381,Kano,transfer,17,2,1,1,NORMAL
user_36,user_64,188973.9,2026-01-30 00:51:46.200381,Kano,withdrawal,0,2,2,1,NORMAL
user_29,user_56,77840.96,2026-03-06 09:08:46.200381,Port Harcourt,deposit,9,4,0,1,NORMAL
user_25,user_31,2452.2,2026-01-28 11:57:46.200381,Lagos,transfer,11,3,1,1,NORMAL
user_36,user_7,1883902.92,2026-03-10 20:45:46.200381,Abuja,deposit,20,0,0,-1,ANOMALY
user_28,user_18,45920.21,2026-03-09 15:35:46.200381,Ibadan,withdrawal,15,1,2,1,NORMAL
user_47,user_58,9132.68,2026-03-14 00:16:46.200381,Lagos,deposit,0,3,0,1,NORMAL
user_2,user_50,101746.18,2026-01-27 01:36:46.200381,Port Harcourt,withdrawal,1,4,2,1,NORMAL
user_22,user_47,139149.42,2026-03-23 04:57:46.200381,Ibadan,transfer,4,1,1,1,NORMAL
user_31,user_62,110126.01,2026-02-18 11:12:46.200381,Abuja,deposit,11,0,0,1,NORMAL
user_39,user_40,93945.3,2026-02-10 21:13:46.200381,Kano,deposit,21,2,0,1,NORMAL
user_9,user_24,87365.4,2026-01-17 13:59:46.200381,Kano,transfer,13,2,1,1,NORMAL
user_33,user_31,52410.48,2026-03-05 18:45:46.200381,Ibadan,transfer,18,1,1,1,NORMAL
user_42,user_61,44251.1,2026-02-20 07:06:46.200381,Kano,deposit,7,2,0,1,NORMAL
user_32,user_61,115221.41,2026-01-29 03:52:46.200381,Port Harcourt,deposit,3,4,0,1,NORMAL
user_35,user_32,27494.42,2026-03-01 23:08:46.200381,Lagos,withdrawal,23,3,2,1,NORMAL
user_1,user_39,1906650.76,2026-01-25 17:12:46.200381,Ibadan,deposit,17,1,0,-1,ANOMALY
user_41,user_47,30275.46,2026-02-16 14:30:46.200381,Abuja,deposit,14,0,0,1,NORMAL
user_47,user_41,99653.68,2026-03-21 15:30:46.200381,Ibadan,deposit,15,1,0,1,NORMAL
user_47,user_1,4184.7,2026-02-13 22:18:46.200381,Kano,deposit,22,2,0,1,NORMAL
user_4,user_55,126784.53,2026-02-05 21:30:46.200381,Lagos,transfer,21,3,1,1,NORMAL
user_14,user_15,178780.81,2026-02-16 03:26:46.200381,Abuja,deposit,3,0,0,1,NORMAL
user_20,user_17,412690.43,2026-03-15 19:18:46.200381,Port Harcourt,transfer,19,4,1,1,NORMAL
user_43,user_47,106504.36,2026-03-22 20:26:46.200381,Abuja,withdrawal,20,0,2,1,NORMAL
user_24,user_24,62304.08,2026-02-14 17:16:46.200381,Ibadan,deposit,17,1,0,1,NORMAL
user_30,user_69,37353.09,2026-03-06 02:36:46.200381,Ibadan,deposit,2,1,0,1,NORMAL
user_22,user_0,61518.12,2026-03-07 22:00:46.200381,Lagos,transfer,22,3,1,1,NORMAL
user_16,user_6,1431159.98,2026-01-18 21:26:46.200381,Kano,withdrawal,21,2,2,-1,ANOMALY
user_28,user_59,101530.27,2026-03-03 23:20:46.200381,Kano,deposit,23,2,0,1,NORMAL
user_22,user_44,181888.47,2026-03-16 02:41:46.200381,Lagos,transfer,2,3,1,1,NORMAL
user_36,user_58,35264.49,2026-03-24 04:11:46.200381,Lagos,deposit,4,3,0,1,NORMAL
user_19,user_40,137816.14,2026-02-20 10:02:46.200381,Lagos,transfer,10,3,1,1,NORMAL
user_15,user_22,43377.88,2026-03-03 01:17:46.200381,Port Harcourt,withdrawal,1,4,2,1,NORMAL
user_34,user_70,112175.41,2026-02-09 12:17:46.200381,Abuja,withdrawal,12,0,2,1,NORMAL
user_18,user_30,1217882.15,2026-03-04 07:59:46.200381,Kano,deposit,7,2,0,1,NORMAL
user_42,user_0,173267.84,2026-02-06 17:42:46.200381,Port Harcourt,transfer,17,4,1,1,NORMAL
user_1,user_49,84187.2,2026-02-24 11:10:46.200381,Abuja,deposit,11,0,0,1,NORMAL
user_40,user_8,1098457.99,2026-02-12 11:43:46.200381,Abuja,withdrawal,11,0,2,1,NORMAL
user_40,user_41,84762.39,2026-03-05 21:37:46.205379,Ibadan,transfer,21,1,1,1,NORMAL
user_34,user_55,79179.71,2026-01-31 18:41:46.205379,Lagos,transfer,18,3,1,1,NORMAL
user_34,user_59,1588016.08,2026-01-18 09:57:46.205379,Lagos,transfer,9,3,1,1,NORMAL
user_18,user_6,105474.96,2026-01-25 14:07:46.205379,Abuja,withdrawal,14,0,2,1,NORMAL
user_2,user_17,192501.99,2026-02-19 05:08:46.205379,Ibadan,transfer,5,1,1,1,NORMAL
user_40,user_10,52940.02,2026-03-04 15:03:46.205379,Ibadan,transfer,15,1,1,1,NORMAL
user_15,user_8,356329.8,2026-03-11 02:53:46.205379,Kano,deposit,2,2,0,1,NORMAL
user_21,user_50,158537.77,2026-03-08 01:21:46.205379,Kano,withdrawal,1,2,2,1,NORMAL
user_28,user_58,1080471.54,2026-01-16 16:30:46.205379,Ibadan,withdrawal,16,1,2,1,NORMAL
user_17,user_44,71958.3,2026-02-27 03:59:46.205379,Port Harcourt,withdrawal,3,4,2,1,NORMAL
user_1,user_70,492011.85,2026-02-09 15:04:46.205379,Abuja,withdrawal,15,0,2,1,NORMAL
user_2,user_44,66627.74,2026-03-08 13:02:46.205379,Kano,transfer,13,2,1,1,NORMAL
user_8,user_26,1874697.07,2026-02-06 03:40:46.205379,Abuja,deposit,3,0,0,-1,ANOMALY
user_21,user_48,136945.59,2026-03-02 15:55:46.205379,Lagos,deposit,15,3,0,1,NORMAL
user_31,user_40,116603.12,2026-03-03 21:53:46.205379,Kano,transfer,21,2,1,1,NORMAL
user_0,user_0,155652.59,2026-03-03 17:28:46.205379,Abuja,deposit,17,0,0,1,NORMAL
user_48,user_66,95570.34,2026-02-01 10:18:46.205379,Abuja,deposit,10,0,0,1,NORMAL
user_31,user_69,54054.62,2026-02-20 01:40:46.208648,Kano,withdrawal,1,2,2,1,NORMAL
user_42,user_44,19909.26,2026-02-06 04:14:46.208648,Ibadan,transfer,4,1,1,1,NORMAL
user_49,user_32,308500.14,2026-02-21 01:15:46.208648,Abuja,withdrawal,1,0,2,1,NORMAL
user_15,user_67,70002.17,2026-01-20 04:59:46.208648,Kano,withdrawal,4,2,2,1,NORMAL
user_18,user_5,176167.06,2026-03-01 06:35:46.208648,Lagos,transfer,6,3,1,1,NORMAL
user_14,user_41,71816.17,2026-02-06 04:41:46.208648,Port Harcourt,withdrawal,4,4,2,1,NORMAL
user_5,user_50,59305.64,2026-03-21 18:29:46.208648,Abuja,withdrawal,18,0,2,1,NORMAL
user_15,user_61,179616.4,2026-02-24 20:50:46.208648,Lagos,transfer,20,3,1,1,NORMAL
user_13,user_8,83219.52,2026-02-06 20:41:46.208648,Abuja,withdrawal,20,0,2,1,NORMAL
user_4,user_13,183720.27,2026-03-10 06:30:46.208648,Abuja,deposit,6,0,0,1,NORMAL
user_9,user_29,89063.13,2026-03-10 23:53:46.208648,Kano,deposit,23,2,0,1,NORMAL
user_10,user_1,185897.72,2026-03-23 22:54:46.208648,Ibadan,deposit,22,1,0,1,NORMAL
user_10,user_18,1575640.98,2026-03-04 04:45:46.208648,Ibadan,transfer,4,1,1,1,NORMAL
user_32,user_5,198165.07,2026-02-02 07:09:46.208648,Kano,transfer,7,2,1,1,NORMAL
user_36,user_36,119032.75,2026-02-09 20:26:46.208648,Abuja,transfer,20,0,1,1,NORMAL
user_18,user_46,84969.09,2026-01-16 19:28:46.208648,Kano,deposit,19,2,0,1,NORMAL
user_23,user_54,152321.74,2026-02-02 08:31:46.210717,Abuja,transfer,8,0,1,1,NORMAL
user_47,user_15,1198069.31,2026-03-21 21:37:46.210717,Port Harcourt,transfer,21,4,1,1,NORMAL
user_31,user_9,47277.62,2026-02-26 05:00:46.210717,Abuja,transfer,5,0,1,1,NORMAL
user_1,user_10,24976.65,2026-01-17 00:51:46.210717,Kano,withdrawal,0,2,2,1,NORMAL
user_27,user_52,152455.61,2026-01-23 03:21:46.210717,Port Harcourt,transfer,3,4,1,1,NORMAL
user_46,user_24,40636.15,2026-02-11 15:58:46.210717,Ibadan,deposit,15,1,0,1,NORMAL
user_7,user_27,1317494.34,2026-01-24 23:41:46.210717,Port Harcourt,deposit,23,4,0,-1,ANOMALY
user_49,user_67,97747.05,2026-02-03 17:00:46.210717,Lagos,transfer,17,3,1,1,NORMAL
user_18,user_34,812310.56,2026-02-05 11:07:46.210717,Abuja,transfer,11,0,1,1,NORMAL
user_46,user_33,139376.8,2026-03-25 06:50:46.210717,Port Harcourt,transfer,6,4,1,1,NORMAL
user_48,user_40,114842.96,2026-01-18 14:51:46.210717,Kano,transfer,14,2,1,1,NORMAL
user_22,user_35,91762.21,2026-03-08 23:22:46.210717,Abuja,withdrawal,23,0,2,1,NORMAL
user_28,user_56,62373.36,2026-03-18 10:58:46.210717,Ibadan,transfer,10,1,1,1,NORMAL
user_29,user_7,122093.92,2026-03-08 14:00:46.210717,Ibadan,deposit,14,1,0,1,NORMAL
user_23,user_50,6634.68,2026-01-29 09:34:46.210717,Kano,transfer,9,2,1,1,NORMAL
user_12,user_14,1797722.25,2026-01-26 07:03:46.210717,Lagos,transfer,7,3,1,1,NORMAL
user_15,user_54,149830.37,2026-02-06 23:56:46.210717,Kano,deposit,23,2,0,1,NORMAL
user_30,user_51,193234.87,2026-01-25 01:05:46.210717,Abuja,withdrawal,1,0,2,1,NORMAL
user_20,user_20,99781.1,2026-01-25 21:44:46.210717,Lagos,withdrawal,21,3,2,1,NORMAL
user_27,user_35,12892.97,2026-03-20 03:47:46.210717,Abuja,withdrawal,3,0,2,1,NORMAL
user_3,user_14,38827.5,2026-03-22 06:22:46.210717,Abuja,deposit,6,0,0,1,NORMAL
user_5,user_32,69577.36,2026-01-19 11:46:46.210717,Abuja,transfer,11,0,1,1,NORMAL
user_25,user_49,64143.54,2026-03-13 01:52:46.210717,Lagos,withdrawal,1,3,2,1,NORMAL
user_6,user_23,106041.71,2026-03-11 07:47:46.210717,Kano,withdrawal,7,2,2,1,NORMAL
user_35,user_27,141193.06,2026-02-22 06:06:46.210717,Ibadan,transfer,6,1,1,1,NORMAL
user_46,user_53,173284.81,2026-03-20 12:08:46.210717,Kano,deposit,12,2,0,1,NORMAL
user_40,user_17,12050.99,2026-02-15 14:15:46.210717,Lagos,withdrawal,14,3,2,1,NORMAL
user_36,user_52,23576.78,2026-03-04 07:05:46.210717,Ibadan,transfer,7,1,1,1,NORMAL
user_9,user_43,47405.39,2026-01-19 06:41:46.210717,Lagos,deposit,6,3,0,1,NORMAL
user_37,user_33,129729.17,2026-03-03 11:08:46.210717,Kano,deposit,11,2,0,1,NORMAL
user_28,user_59,49687.7,2026-03-08 02:27:46.210717,Kano,transfer,2,2,1,1,NORMAL
user_8,user_65,865567.02,2026-02-22 15:17:46.210717,Abuja,deposit,15,0,0,1,NORMAL
user_0,user_56,84922.07,2026-01-26 00:13:46.210717,Port Harcourt,withdrawal,0,4,2,1,NORMAL
user_33,user_7,1866630.34,2026-02-13 14:48:46.210717,Ibadan,transfer,14,1,1,-1,ANOMALY
user_27,user_67,31799.3,2026-02-19 08:48:46.210717,Lagos,transfer,8,3,1,1,NORMAL
user_43,user_37,152023.65,2026-02-05 10:06:46.210717,Kano,transfer,10,2,1,1,NORMAL
user_25,user_20,1338227.41,2026-03-03 08:46:46.210717,Port Harcourt,transfer,8,4,1,1,NORMAL
user_14,user_9,133600.81,2026-03-17 23:23:46.210717,Kano,transfer,23,2,1,1,NORMAL
user_3,user_60,636433.08,2026-02-10 16:37:46.210717,Ibadan,transfer,16,1,1,1,NORMAL
user_30,user_57,321298.87,2026-02-12 16:56:46.210717,Kano,transfer,16,2,1,1,NORMAL
user_40,user_31,335236.37,2026-02-19 08:20:46.210717,Kano,deposit,8,2,0,1,NORMAL
user_0,user_67,81802.42,2026-03-22 23:25:46.210717,Ibadan,withdrawal,23,1,2,1,NORMAL
user_44,user_16,44007.2,2026-02-02 15:49:46.210717,Kano,transfer,15,2,1,1,NORMAL
user_14,user_15,1916380.6,2026-02-15 04:23:46.210717,Kano,transfer,4,2,1,-1,ANOMALY
user_30,user_46,185890.96,2026-01-26 16:40:46.210717,Ibadan,deposit,16,1,0,1,NORMAL
user_46,user_70,103510.45,2026-02-25 21:18:46.210717,Lagos,deposit,21,3,0,1,NORMAL
user_17,user_42,116586.18,2026-02-22 10:21:46.210717,Port Harcourt,transfer,10,4,1,1,NORMAL
user_33,user_35,1576211.2,2026-01-21 09:01:46.210717,Ibadan,deposit,9,1,0,-1,ANOMALY
user_30,user_63,46840.64,2026-03-16 21:03:46.210717,Ibadan,transfer,21,1,1,1,NORMAL
user_16,user_43,23439.97,2026-03-14 03:30:46.210717,Kano,deposit,3,2,0,1,NORMAL
user_22,user_50,127317.24,2026-02-22 14:26:46.210717,Abuja,transfer,14,0,1,1,NORMAL
user_18,user_42,24833.95,2026-01-20 09:39:46.210717,Lagos,withdrawal,9,3,2,1,NORMAL
user_5,user_27,123796.56,2026-01-30 00:07:46.210717,Port Harcourt,deposit,0,4,0,1,NORMAL
user_22,user_21,164889.95,2026-02-21 06:19:46.210717,Port Harcourt,withdrawal,6,4,2,1,NORMAL
user_16,user_47,77671.39,2026-02-08 15:22:46.210717,Port Harcourt,withdrawal,15,4,2,1,NORMAL
user_7,user_49,190554.79,2026-02-05 21:48:46.210717,Abuja,withdrawal,21,0,2,1,NORMAL
user_11,user_7,45052.37,2026-01-17 06:23:46.210717,Lagos,deposit,6,3,0,1,NORMAL
user_4,user_57,15737.55,2026-02-02 10:59:46.210717,Lagos,withdrawal,10,3,2,1,NORMAL
user_10,user_68,156338.07,2026-03-21 21:39:46.210717,Abuja,deposit,21,0,0,1,NORMAL
user_7,user_17,116621.3,2026-02-21 10:18:46.215677,Abuja,withdrawal,10,0,2,1,NORMAL
user_26,user_12,86739.36,2026-03-16 03:05:46.215677,Abuja,withdrawal,3,0,2,1,NORMAL
user_9,user_27,136989.84,2026-03-21 02:46:46.215677,Kano,withdrawal,2,2,2,1,NORMAL
user_15,user_13,71225.17,2026-01-22 08:18:46.215677,Kano,transfer,8,2,1,1,NORMAL
user_44,user_15,164181.04,2026-02-11 15:18:46.215677,Port Harcourt,withdrawal,15,4,2,1,NORMAL
user_29,user_68,132874.09,2026-03-18 16:06:46.215677,Lagos,transfer,16,3,1,1,NORMAL
user_12,user_56,95102.27,2026-03-20 00:17:46.215677,Port Harcourt,deposit,0,4,0,1,NORMAL
user_22,user_35,78112.42,2026-03-14 18:20:46.215677,Ibadan,transfer,18,1,1,1,NORMAL
user_0,user_65,53899.08,2026-01-25 11:04:46.215677,Lagos,deposit,11,3,0,1,NORMAL
user_33,user_19,53545.96,2026-03-13 17:41:46.215677,Ibadan,deposit,17,1,0,1,NORMAL
user_4,user_28,148641.7,2026-03-14 19:51:46.215677,Ibadan,deposit,19,1,0,1,NORMAL
user_5,user_46,180833.5,2026-01-18 03:06:46.215677,Kano,deposit,3,2,0,1,NORMAL
user_47,user_51,910880.98,2026-02-08 18:00:46.215677,Abuja,transfer,18,0,1,1,NORMAL
user_30,user_4,132592.62,2026-02-01 21:29:46.215677,Abuja,transfer,21,0,1,1,NORMAL
user_18,user_0,1369296.21,2026-02-16 03:49:46.215677,Kano,transfer,3,2,1,1,NORMAL
user_49,user_4,187418.74,2026-03-23 10:35:46.215677,Port Harcourt,withdrawal,10,4,2,1,NORMAL
user_30,user_29,10205.56,2026-02-27 08:36:46.215677,Abuja,withdrawal,8,0,2,1,NORMAL
user_12,user_45,34485.78,2026-02-15 10:34:46.215677,Kano,transfer,10,2,1,1,NORMAL
user_28,user_59,106224.93,2026-01-25 15:37:46.215677,Port Harcourt,deposit,15,4,0,1,NORMAL
user_49,user_6,161501.96,2026-02-11 04:47:46.215677,Port Harcourt,transfer,4,4,1,1,NORMAL
user_24,user_13,191644.76,2026-03-14 19:31:46.215677,Ibadan,transfer,19,1,1,1,NORMAL
user_10,user_66,45380.95,2026-02-13 02:12:46.215677,Kano,withdrawal,2,2,2,1,NORMAL
user_15,user_41,69986.32,2026-01-30 04:30:46.215677,Kano,transfer,4,2,1,1,NORMAL
user_12,user_42,92630.98,2026-03-12 22:01:46.215677,Ibadan,withdrawal,22,1,2,1,NORMAL
user_1,user_22,173587.5,2026-02-21 11:56:46.215677,Lagos,deposit,11,3,0,1,NORMAL
user_7,user_63,76440.8,2026-01-25 06:46:46.215677,Ibadan,deposit,6,1,0,1,NORMAL
user_10,user_49,55922.45,2026-01-22 00:46:46.215677,Kano,withdrawal,0,2,2,1,NORMAL
user_43,user_50,124424.45,2026-01-31 21:13:46.215677,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_31,user_29,1052065.07,2026-02-09 04:05:46.215677,Lagos,withdrawal,4,3,2,1,NORMAL
user_19,user_30,151373.71,2026-02-27 03:42:46.220675,Kano,deposit,3,2,0,1,NORMAL
user_14,user_32,115214.15,2026-03-21 17:28:46.220675,Port Harcourt,deposit,17,4,0,1,NORMAL
user_47,user_23,578448.53,2026-03-21 11:06:46.220675,Lagos,withdrawal,11,3,2,1,NORMAL
user_34,user_46,51047.44,2026-01-28 02:11:46.220675,Lagos,deposit,2,3,0,1,NORMAL
user_7,user_58,153646.12,2026-01-31 14:19:46.220675,Port Harcourt,deposit,14,4,0,1,NORMAL
user_46,user_3,1463576.32,2026-01-16 06:37:46.220675,Kano,transfer,6,2,1,1,NORMAL
user_21,user_30,104312.42,2026-02-18 13:18:46.220675,Port Harcourt,deposit,13,4,0,1,NORMAL
user_21,user_31,24472.6,2026-03-23 12:52:46.220675,Lagos,transfer,12,3,1,1,NORMAL
user_32,user_7,13749.76,2026-01-19 14:49:46.220675,Port Harcourt,transfer,14,4,1,1,NORMAL
user_40,user_5,81735.96,2026-01-18 16:04:46.220675,Port Harcourt,withdrawal,16,4,2,1,NORMAL
user_32,user_27,100465.29,2026-01-16 17:32:46.220675,Lagos,deposit,17,3,0,1,NORMAL
user_8,user_58,76621.64,2026-02-15 14:32:46.220675,Port Harcourt,transfer,14,4,1,1,NORMAL
user_34,user_56,41776.87,2026-03-02 11:34:46.220675,Kano,withdrawal,11,2,2,1,NORMAL
user_1,user_44,188344.44,2026-02-06 12:31:46.220675,Lagos,deposit,12,3,0,1,NORMAL
user_16,user_63,149967.2,2026-01-21 09:05:46.220675,Abuja,deposit,9,0,0,1,NORMAL
user_1,user_9,57640.02,2026-03-11 01:54:46.220675,Abuja,deposit,1,0,0,1,NORMAL
user_47,user_52,1317089.41,2026-03-14 06:18:46.220675,Port Harcourt,withdrawal,6,4,2,-1,ANOMALY
user_25,user_1,63979.01,2026-02-19 23:15:46.220675,Lagos,deposit,23,3,0,1,NORMAL
user_34,user_24,191057.0,2026-03-03 00:54:46.220675,Abuja,transfer,0,0,1,1,NORMAL
user_25,user_43,111399.83,2026-03-08 11:59:46.220675,Port Harcourt,withdrawal,11,4,2,1,NORMAL
user_15,user_2,24622.23,2026-02-11 18:44:46.220675,Ibadan,withdrawal,18,1,2,1,NORMAL
user_11,user_17,1828604.03,2026-02-10 22:42:46.220675,Lagos,withdrawal,22,3,2,-1,ANOMALY
user_10,user_19,75005.31,2026-03-13 10:06:46.220675,Lagos,transfer,10,3,1,1,NORMAL
user_39,user_31,54275.75,2026-02-11 06:04:46.220675,Ibadan,transfer,6,1,1,1,NORMAL
user_41,user_25,1668323.42,2026-03-05 01:30:46.220675,Lagos,withdrawal,1,3,2,-1,ANOMALY
user_16,user_67,52197.25,2026-02-18 10:27:46.220675,Lagos,deposit,10,3,0,1,NORMAL
user_21,user_47,128028.75,2026-03-06 03:51:46.220675,Abuja,deposit,3,0,0,1,NORMAL
user_7,user_22,1534637.33,2026-02-09 05:53:46.220675,Ibadan,deposit,5,1,0,-1,ANOMALY
user_34,user_19,62987.69,2026-02-23 22:38:46.220675,Ibadan,withdrawal,22,1,2,1,NORMAL
user_7,user_42,350749.14,2026-02-19 12:11:46.220675,Port Harcourt,withdrawal,12,4,2,1,NORMAL
user_35,user_30,190244.98,2026-02-24 17:22:46.220675,Kano,transfer,17,2,1,1,NORMAL
user_20,user_0,113618.07,2026-01-27 10:51:46.220675,Port Harcourt,transfer,10,4,1,1,NORMAL
user_47,user_17,32676.85,2026-01-31 17:41:46.220675,Ibadan,withdrawal,17,1,2,1,NORMAL
user_23,user_63,77623.99,2026-01-31 15:06:46.225673,Abuja,transfer,15,0,1,1,NORMAL
user_14,user_9,1216182.02,2026-03-12 07:52:46.225673,Ibadan,deposit,7,1,0,1,NORMAL
user_46,user_62,156607.53,2026-03-11 10:13:46.225673,Kano,deposit,10,2,0,1,NORMAL
user_19,user_6,76994.88,2026-01-23 03:15:46.225673,Kano,transfer,3,2,1,1,NORMAL
user_29,user_61,14154.08,2026-03-14 19:02:46.225673,Lagos,deposit,19,3,0,1,NORMAL
user_25,user_18,37006.76,2026-02-08 21:24:46.225673,Abuja,deposit,21,0,0,1,NORMAL
user_47,user_19,129748.28,2026-03-19 11:48:46.225673,Port Harcourt,transfer,11,4,1,1,NORMAL
user_40,user_15,922904.55,2026-03-03 07:58:46.225673,Port Harcourt,deposit,7,4,0,1,NORMAL
user_2,user_36,120343.27,2026-01-21 15:26:46.225673,Ibadan,withdrawal,15,1,2,1,NORMAL
user_49,user_39,199036.71,2026-03-23 03:43:46.225673,Lagos,withdrawal,3,3,2,1,NORMAL
user_12,user_11,851795.3,2026-03-14 21:59:46.225673,Port Harcourt,deposit,21,4,0,1,NORMAL
user_9,user_60,199977.79,2026-02-19 23:38:46.225673,Kano,transfer,23,2,1,1,NORMAL
user_18,user_36,71084.22,2026-02-22 21:34:46.225673,Ibadan,deposit,21,1,0,1,NORMAL
user_44,user_23,100441.46,2026-02-22 04:11:46.225673,Port Harcourt,withdrawal,4,4,2,1,NORMAL
user_37,user_57,825199.7,2026-03-05 09:12:46.225673,Ibadan,deposit,9,1,0,1,NORMAL
user_14,user_43,146150.3,2026-03-22 15:10:46.225673,Abuja,transfer,15,0,1,1,NORMAL
user_14,user_16,198805.5,2026-03-11 21:23:46.225673,Lagos,withdrawal,21,3,2,1,NORMAL
user_47,user_2,1325654.31,2026-03-24 14:03:46.225673,Abuja,deposit,14,0,0,-1,ANOMALY
user_6,user_70,38378.23,2026-02-24 04:07:46.225673,Port Harcourt,deposit,4,4,0,1,NORMAL
user_48,user_34,193522.48,2026-03-07 02:17:46.225673,Ibadan,deposit,2,1,0,1,NORMAL
user_19,user_27,100677.02,2026-03-21 21:09:46.225673,Ibadan,withdrawal,21,1,2,1,NORMAL
user_36,user_43,85487.24,2026-03-21 12:29:46.225673,Abuja,transfer,12,0,1,1,NORMAL
user_19,user_47,81066.49,2026-02-09 06:45:46.225673,Abuja,withdrawal,6,0,2,1,NORMAL
user_35,user_60,190876.14,2026-02-06 23:08:46.225673,Port Harcourt,deposit,23,4,0,1,NORMAL
user_35,user_46,1189960.29,2026-03-18 19:39:46.225673,Ibadan,withdrawal,19,1,2,1,NORMAL
user_6,user_61,166629.2,2026-03-11 15:00:46.225673,Lagos,transfer,15,3,1,1,NORMAL
user_11,user_62,172591.08,2026-03-05 22:25:46.225673,Lagos,withdrawal,22,3,2,1,NORMAL
user_28,user_27,6460.49,2026-02-24 04:14:46.225673,Lagos,deposit,4,3,0,1,NORMAL
user_39,user_2,149214.04,2026-03-02 06:15:46.225673,Abuja,deposit,6,0,0,1,NORMAL
user_35,user_7,129022.9,2026-02-06 05:21:46.225673,Lagos,withdrawal,5,3,2,1,NORMAL
user_23,user_54,52467.72,2026-02-13 23:17:46.225673,Abuja,transfer,23,0,1,1,NORMAL
user_34,user_11,51025.3,2026-03-24 20:23:46.225673,Port Harcourt,withdrawal,20,4,2,1,NORMAL
user_23,user_50,179918.33,2026-01-24 05:30:46.225673,Ibadan,withdrawal,5,1,2,1,NORMAL
user_23,user_66,107097.52,2026-02-25 15:47:46.225673,Ibadan,transfer,15,1,1,1,NORMAL
user_19,user_40,96709.95,2026-02-15 17:36:46.225673,Port Harcourt,deposit,17,4,0,1,NORMAL
user_40,user_4,105397.56,2026-02-06 17:56:46.225673,Ibadan,withdrawal,17,1,2,1,NORMAL
user_6,user_62,44070.43,2026-03-21 10:08:46.225673,Abuja,withdrawal,10,0,2,1,NORMAL
user_40,user_67,152146.28,2026-01-23 07:21:46.225673,Ibadan,deposit,7,1,0,1,NORMAL
user_30,user_26,169770.76,2026-02-16 00:22:46.225673,Lagos,withdrawal,0,3,2,1,NORMAL
user_46,user_66,115536.27,2026-03-26 03:09:46.225673,Lagos,deposit,3,3,0,1,NORMAL
user_14,user_61,1109628.19,2026-03-21 10:57:46.225673,Port Harcourt,withdrawal,10,4,2,1,NORMAL
user_32,user_12,1561.64,2026-02-18 01:30:46.225673,Ibadan,transfer,1,1,1,1,NORMAL
user_0,user_50,165945.92,2026-02-01 16:06:46.225673,Port Harcourt,withdrawal,16,4,2,1,NORMAL
user_19,user_70,76952.45,2026-01-26 07:02:46.225673,Lagos,transfer,7,3,1,1,NORMAL
user_18,user_30,56312.26,2026-01-17 08:18:46.225673,Abuja,deposit,8,0,0,1,NORMAL
user_22,user_17,109534.68,2026-01-16 21:11:46.225673,Abuja,withdrawal,21,0,2,1,NORMAL
user_8,user_44,140618.37,2026-02-01 03:52:46.225673,Port Harcourt,transfer,3,4,1,1,NORMAL
user_35,user_63,66194.46,2026-03-08 13:20:46.225673,Ibadan,deposit,13,1,0,1,NORMAL
